id,product_code,product_weight_kg,shelf_visibility,product_category,product_price,store_code,store_age_years,total_sales,store_format_Flagship Hypermarket,store_format_Standard Supermarket,store_format_Superstore,store_location_tier_Tier_2,store_location_tier_Tier_3,store_size_Medium,store_size_Small,fat_content_Regular,price_tier_Medium,price_tier_High,price_tier_Premium
row_01250,PRD-A46JZO,14.895,0.0198,Health and Hygiene,50.44,STORE-JOR,34,202.48,False,False,False,False,True,True,False,False,False,False,False
row_01251,PRD-53EF9P,12.263,0.0289,Household,151.24,STORE-HL7,23,3711.24,False,False,True,False,True,True,False,False,False,True,False
row_01252,PRD-JLQFJT,19.776,0.0432,Household,129.83,STORE-9RG,28,3761.37,False,True,False,True,False,False,True,False,True,False,False
row_01253,PRD-S1R8NF,13.538,0.0426,Snack Foods,81.64,STORE-JOR,34,81.21,False,False,False,False,True,True,False,True,False,False,False
row_01255,PRD-JMV47T,6.101,0.0096,meat,152.03,STORE-OYG,25,3642.19,False,True,False,True,False,True,False,True,False,True,False
row_01256,PRD-6JKLOQ,11.266,0.1715,BAKING GOODS,155.45,STORE-DKU,30,2919.24,False,True,False,True,False,True,False,False,False,True,False
row_01257,PRD-AQ6L6G,6.281,0.0777,soft drinks,114.58,STORE-HL7,23,2351.48,False,False,True,False,True,True,False,False,True,False,False
row_01258,PRD-WOLYTS,12.255,0.043,fruits and vegetables,124.2,STORE-HL7,23,1428.47,False,False,True,False,True,True,False,True,True,False,False
row_01259,PRD-G8F1CB,12.850875916323977,0.0676,Soft Drinks,164.47,STORE-T5G,47,493.93,False,False,False,False,False,False,True,True,False,True,False
row_01260,PRD-7TV5ZK,12.850875916323977,0.139,Canned,107.96,STORE-7WS,47,3260.23,True,False,False,False,True,True,False,True,True,False,False
row_01261,PRD-F3G3T3,15.468,0.0187,Snack Foods,241.87,STORE-9RG,28,4608.7,False,True,False,True,False,False,True,False,False,False,True
row_01262,PRD-VHS1K3,13.891,0.0539,SOFT DRINKS,142.18,STORE-JOR,34,137.1,False,False,False,False,True,True,False,False,False,True,False
row_01264,PRD-8UHW94,5.84,0.0319,frozen foods,99.55,STORE-HL7,23,1885.14,False,False,True,False,True,True,False,True,True,False,False
row_01265,PRD-C5OAOO,12.850875916323977,0.1255,Others,143.19,STORE-7WS,47,3565.41,True,False,False,False,True,True,False,False,False,True,False
row_01267,PRD-1FO2WB,8.605,0.0254,FROZEN FOODS,111.16,STORE-OYG,25,2773.33,False,True,False,True,False,True,False,True,True,False,False
row_01269,PRD-74AVMI,15.648,0.157,snack foods,226.84,STORE-JOR,34,453.03,False,False,False,False,True,True,False,False,False,False,True
row_01270,PRD-MJ7PDZ,12.850875916323977,0.0111,FROZEN FOODS,93.37,STORE-7WS,47,1679.73,True,False,False,False,True,True,False,False,True,False,False
row_01271,PRD-UDA2RN,7.992,0.0926,BREAKFAST,107.65,STORE-YLW,35,1852.93,False,True,False,False,False,False,True,True,True,False,False
row_01272,PRD-9VW3RT,18.105,0.015,HARD DRINKS,104.33,STORE-AGY,45,1558.18,False,True,False,False,True,False,False,False,True,False,False
row_01273,PRD-1HSPTH,15.622,0.1243,Canned,134.08,STORE-AGY,45,2846.8,False,True,False,False,True,False,False,False,True,False,False
row_01274,PRD-7135HO,11.383,0.0406,Snack Foods,231.96,STORE-89Z,33,4651.52,False,True,False,False,False,True,False,False,False,False,True
row_01275,PRD-DYYVDQ,12.850875916323977,0.142,canned,154.68,STORE-T5G,47,151.09,False,False,False,False,False,False,True,True,False,True,False
row_01276,PRD-GVJICS,15.597,0.1778,Snack Foods,154.83,STORE-HL7,23,2989.59,False,False,True,False,True,True,False,True,False,True,False
row_01278,PRD-RD47WO,15.462,0.173,Snack Foods,170.62,STORE-JOR,34,527.0,False,False,False,False,True,True,False,True,False,True,False
row_01279,PRD-1Q3TMY,7.08,0.113,Fruits and Vegetables,172.27,STORE-9RG,28,2907.1,False,True,False,True,False,False,True,False,False,True,False
row_01280,PRD-HP5E7A,10.945,0.0875,Snack Foods,224.71,STORE-89Z,33,3783.96,False,True,False,False,False,True,False,True,False,False,True
row_01281,PRD-NY1QEG,9.399,0.0393,FROZEN FOODS,61.81,STORE-YLW,35,1141.92,False,True,False,False,False,False,True,False,False,False,False
row_01282,PRD-MGCY57,6.923,0.0,Fruits and Vegetables,226.89,STORE-89Z,33,3597.06,False,True,False,False,False,True,False,True,False,False,True
row_01283,PRD-Z565OD,9.819,0.0926,Household,119.14,STORE-JOR,34,220.32,False,False,False,False,True,True,False,False,True,False,False
row_01284,PRD-YOZV8C,16.855,0.1653,Household,173.22,STORE-HL7,23,1174.52,False,False,True,False,True,True,False,False,False,True,False
row_01285,PRD-MQC1A7,12.850875916323977,0.307,Hard Drinks,54.61,STORE-T5G,47,107.66,False,False,False,False,False,False,True,False,False,False,False
row_01286,PRD-PQNOMP,17.284,0.0561,Baking Goods,98.18,STORE-9RG,28,606.74,False,True,False,True,False,False,True,False,True,False,False
row_01287,PRD-YZSJHT,9.409,0.0232,Breads,101.85,STORE-HL7,23,1311.61,False,False,True,False,True,True,False,True,True,False,False
row_01288,PRD-0DTSNL,8.748,0.0315,household,99.3,STORE-89Z,33,1455.02,False,True,False,False,False,True,False,False,True,False,False
row_01289,PRD-1GN81E,12.850875916323977,0.1252,snack foods,254.06,STORE-7WS,47,5683.68,True,False,False,False,True,True,False,True,False,False,True
row_01290,PRD-3BD4Z1,6.107,0.0304,FRUITS AND VEGETABLES,160.27,STORE-HL7,23,1710.95,False,False,True,False,True,True,False,False,False,True,False
row_01291,PRD-52DNR9,8.746,0.1151,Soft Drinks,119.53,STORE-89Z,33,1176.54,False,True,False,False,False,True,False,True,True,False,False
row_01292,PRD-0MUOHU,16.865,0.0559,BREADS,86.55,STORE-HL7,23,981.21,False,False,True,False,True,True,False,False,False,False,False
row_01296,PRD-3NP4VY,12.184,0.042,Health and Hygiene,36.0,STORE-OYG,25,543.11,False,True,False,True,False,True,False,False,False,False,False
row_01297,PRD-N0RSKQ,12.850875916323977,0.2931,Snack Foods,196.58,STORE-T5G,47,597.11,False,False,False,False,False,False,True,False,False,False,True
row_01298,PRD-LQK65V,17.334,0.0462,snack foods,125.7,STORE-AGY,45,1929.22,False,True,False,False,True,False,False,False,True,False,False
row_01299,PRD-D9146L,18.728,0.0777,Snack Foods,165.01,STORE-89Z,33,1628.27,False,True,False,False,False,True,False,False,False,True,False
row_01301,PRD-DSN8CW,12.850875916323977,0.0433,Snack Foods,173.37,STORE-7WS,47,4690.7,True,False,False,False,True,True,False,True,False,True,False
row_01302,PRD-OBR9GP,5.409,0.0357,health and hygiene,99.65,STORE-DKU,30,941.95,False,True,False,True,False,True,False,False,True,False,False
row_01303,PRD-WDSS7E,12.850875916323977,0.0699,Frozen Foods,48.84,STORE-T5G,47,183.44,False,False,False,False,False,False,True,True,False,False,False
row_01305,PRD-VLTBHO,16.685,0.1574,MEAT,155.83,STORE-9RG,28,3078.44,False,True,False,True,False,False,True,False,False,True,False
row_01306,PRD-XBXTLN,20.073,0.1374,STARCHY FOODS,91.5,STORE-YLW,35,1105.55,False,True,False,False,False,False,True,False,False,False,False
row_01307,PRD-TCFV3C,16.574,0.0984,fruits and vegetables,115.63,STORE-DKU,30,898.9,False,True,False,True,False,True,False,False,True,False,False
row_01308,PRD-9LB7L5,18.525,0.167,DAIRY,150.31,STORE-9RG,28,2110.5,False,True,False,True,False,False,True,True,False,True,False
row_01309,PRD-HFH2XF,14.597,0.0446,Breads,109.45,STORE-HL7,23,1389.87,False,False,True,False,True,True,False,True,True,False,False
row_01310,PRD-T2XRGI,12.850875916323977,0.0122,Starchy Foods,173.2,STORE-T5G,47,342.06,False,False,False,False,False,False,True,True,False,True,False
row_01312,PRD-V77G1P,14.786,0.026,FROZEN FOODS,146.02,STORE-9RG,28,2282.7,False,True,False,True,False,False,True,False,False,True,False
row_01313,PRD-5JN7BS,12.850875916323977,0.0313,Snack Foods,217.11,STORE-7WS,47,6386.34,True,False,False,False,True,True,False,True,False,False,True
row_01316,PRD-6Z6CCC,12.850875916323977,0.2198,Canned,93.25,STORE-T5G,47,482.26,False,False,False,False,False,False,True,False,False,False,False
row_01317,PRD-7FS31F,10.998,0.0589,fruits and vegetables,239.04,STORE-HL7,23,2029.04,False,False,True,False,True,True,False,True,False,False,True
row_01318,PRD-QIRRQA,10.782,0.0848,Dairy,195.23,STORE-9RG,28,4613.34,False,True,False,True,False,False,True,False,False,False,True
row_01319,PRD-XYXASW,15.031,0.0456,Breads,120.18,STORE-DKU,30,1323.22,False,True,False,True,False,True,False,False,True,False,False
row_01320,PRD-T93K2H,11.214,0.0637,HOUSEHOLD,195.76,STORE-DKU,30,1293.64,False,True,False,True,False,True,False,False,False,False,True
row_01321,PRD-JJTFPH,12.850875916323977,0.0683,HARD DRINKS,178.41,STORE-7WS,47,5954.03,True,False,False,False,True,True,False,False,False,True,False
row_01322,PRD-9TK51I,11.809,0.0423,frozen foods,188.13,STORE-DKU,30,3705.39,False,True,False,True,False,True,False,True,False,False,True
row_01323,PRD-4JXFPK,11.953,0.1694,dairy,51.76,STORE-AGY,45,268.49,False,True,False,False,True,False,False,False,False,False,False
row_01324,PRD-TCFV3C,16.982,0.1084,fruits and vegetables,118.32,STORE-HL7,23,1151.48,False,False,True,False,True,True,False,False,True,False,False
row_01325,PRD-KJ6I53,7.77,0.1894,household,35.37,STORE-AGY,45,439.62,False,True,False,False,True,False,False,False,False,False,False
row_01326,PRD-IF1HEB,19.383,0.098,Fruits and Vegetables,238.58,STORE-OYG,25,5162.98,False,True,False,True,False,True,False,False,False,False,True
row_01327,PRD-00CVW9,7.545,0.0781,BREADS,80.47,STORE-DKU,30,1122.13,False,True,False,True,False,True,False,True,False,False,False
row_01328,PRD-W3QN3T,15.567,0.0408,snack foods,144.92,STORE-OYG,25,3126.45,False,True,False,True,False,True,False,False,False,True,False
row_01329,PRD-TFZHI9,8.764,0.1484,HEALTH AND HYGIENE,96.6,STORE-OYG,25,3240.07,False,True,False,True,False,True,False,False,True,False,False
row_01331,PRD-0U2BL3,15.899,0.1057,snack foods,141.16,STORE-89Z,33,1448.31,False,True,False,False,False,True,False,False,True,False,False
row_01333,PRD-DRIIPJ,12.531,0.0375,Snack Foods,115.32,STORE-DKU,30,1932.36,False,True,False,True,False,True,False,False,True,False,False
row_01335,PRD-F26B46,18.556,0.0578,DAIRY,87.84,STORE-HL7,23,597.85,False,False,True,False,True,True,False,False,False,False,False
row_01336,PRD-4R1F1X,17.321,0.0083,dairy,174.7,STORE-YLW,35,2780.99,False,True,False,False,False,False,True,False,False,True,False
row_01337,PRD-ZOID71,15.304,0.0851,Fruits and Vegetables,225.78,STORE-DKU,30,6176.16,False,True,False,True,False,True,False,True,False,False,True
row_01338,PRD-9AHEJ8,9.0,0.1012,Dairy,39.17,STORE-89Z,33,665.82,False,True,False,False,False,True,False,False,False,False,False
row_01339,PRD-59JSU0,12.850875916323977,0.0997,MEAT,129.58,STORE-7WS,47,3036.54,True,False,False,False,True,True,False,True,True,False,False
row_01340,PRD-CZ2O8N,12.850875916323977,0.0254,BAKING GOODS,79.91,STORE-7WS,47,3462.11,True,False,False,False,True,True,False,True,False,False,False
row_01341,PRD-U02KQN,19.755,0.0242,health and hygiene,154.39,STORE-9RG,28,3009.85,False,True,False,True,False,False,True,False,False,True,False
row_01342,PRD-CJ2XX2,8.4,0.0351,fruits and vegetables,35.49,STORE-89Z,33,845.85,False,True,False,False,False,True,False,False,False,False,False
row_01343,PRD-Y0PRZV,6.597,0.0773,Breads,146.25,STORE-89Z,33,3143.56,False,True,False,False,False,True,False,True,False,True,False
row_01344,PRD-VG0CH2,12.742,0.0644,frozen foods,107.09,STORE-AGY,45,1877.0,False,True,False,False,True,False,False,True,True,False,False
row_01346,PRD-T0VKG3,18.251,0.0472,Household,127.83,STORE-9RG,28,1119.73,False,True,False,True,False,False,True,False,True,False,False
row_01347,PRD-DL52AM,12.850875916323977,0.087,Baking Goods,53.41,STORE-AGY,45,2296.92,False,True,False,False,True,False,False,True,False,False,False
row_01348,PRD-5WVO01,5.271,0.0291,HEALTH AND HYGIENE,33.07,STORE-HL7,23,659.02,False,False,True,False,True,True,False,False,False,False,False
row_01349,PRD-MQC1A7,14.537,0.1732,Hard Drinks,54.53,STORE-AGY,45,747.21,False,True,False,False,True,False,False,False,False,False,False
row_01351,PRD-L9KV91,10.469,0.05,Seafood,157.45,STORE-JOR,34,150.9,False,False,False,False,True,True,False,False,False,True,False
row_01352,PRD-T5HGP8,10.468,0.1208,BAKING GOODS,164.38,STORE-AGY,45,1792.98,False,True,False,False,True,False,False,True,False,True,False
row_01353,PRD-BPCIKI,15.181,0.0133,Frozen Foods,62.29,STORE-89Z,33,980.49,False,True,False,False,False,True,False,False,False,False,False
row_01354,PRD-MQEEB6,16.774,0.0765,canned,78.37,STORE-HL7,23,976.24,False,False,True,False,True,True,False,False,False,False,False
row_01358,PRD-VN11V8,11.104,0.0605,fruits and vegetables,154.38,STORE-AGY,45,1050.79,False,True,False,False,True,False,False,False,False,True,False
row_01359,PRD-FSOZPT,19.662,0.0773,Soft Drinks,237.07,STORE-9RG,28,2913.12,False,True,False,True,False,False,True,True,False,False,True
row_01360,PRD-082UAZ,6.439,0.0266,HOUSEHOLD,168.86,STORE-OYG,25,2095.54,False,True,False,True,False,True,False,False,False,True,False
row_01361,PRD-E8N6QI,11.078,0.0524,Soft Drinks,229.95,STORE-OYG,25,5286.42,False,True,False,True,False,True,False,False,False,False,True
row_01363,PRD-6RNJLK,19.645,0.0351,Baking Goods,43.28,STORE-YLW,35,883.94,False,True,False,False,False,False,True,False,False,False,False
row_01364,PRD-HYF9SX,16.533,0.041,Soft Drinks,41.07,STORE-JOR,34,157.46,False,False,False,False,True,True,False,True,False,False,False
row_01365,PRD-BZNC9Q,12.850875916323977,0.1319,Meat,185.52,STORE-7WS,47,5896.47,True,False,False,False,True,True,False,True,False,True,False
row_01366,PRD-6YLBXP,17.387,0.1399,Canned,258.88,STORE-DKU,30,4046.33,False,True,False,True,False,True,False,True,False,False,True
row_01367,PRD-Q8DDGB,8.392,0.0351,Frozen Foods,75.71,STORE-YLW,35,1595.19,False,True,False,False,False,False,True,True,False,False,False
row_01369,PRD-YFXOBU,12.850875916323977,0.072,Fruits and Vegetables,193.58,STORE-7WS,47,7420.04,True,False,False,False,True,True,False,True,False,False,True
row_01370,PRD-GU1UQX,10.969,0.137,dairy,266.13,STORE-9RG,28,4122.7,False,True,False,True,False,False,True,False,False,False,True
row_01371,PRD-Z565OD,9.814,0.0538,Household,113.35,STORE-DKU,30,575.68,False,True,False,True,False,True,False,False,True,False,False
row_01372,PRD-W4Z56R,5.781,0.1368,Fruits and Vegetables,172.4,STORE-JOR,34,161.18,False,False,False,False,True,True,False,False,False,True,False
row_01373,PRD-OWOT0V,12.375,0.0425,canned,128.36,STORE-HL7,23,1750.74,False,False,True,False,True,True,False,True,True,False,False
row_01374,PRD-71SD9E,14.385,0.0672,SNACK FOODS,202.28,STORE-AGY,45,4969.15,False,True,False,False,True,False,False,False,False,False,True
row_01376,PRD-T0HICC,12.850875916323977,0.1221,snack foods,198.22,STORE-7WS,47,6026.7,True,False,False,False,True,True,False,False,False,False,True
row_01377,PRD-U1YBPE,10.198,0.0111,Household,240.93,STORE-89Z,33,4610.2,False,True,False,False,False,True,False,False,False,False,True
row_01378,PRD-V56VKT,9.284,0.1726,Fruits and Vegetables,138.05,STORE-DKU,30,1619.16,False,True,False,True,False,True,False,True,True,False,False
row_01379,PRD-ON4O79,16.261,0.0162,household,98.52,STORE-AGY,45,781.31,False,True,False,False,True,False,False,False,True,False,False
row_01381,PRD-3IFU71,9.084,0.1006,BAKING GOODS,146.15,STORE-YLW,35,4453.16,False,True,False,False,False,False,True,False,False,True,False
row_01382,PRD-SCSFW2,9.325,0.1332,frozen foods,223.58,STORE-9RG,28,4085.15,False,True,False,True,False,False,True,True,False,False,True
row_01383,PRD-NCP2VI,12.850875916323977,0.0181,health and hygiene,234.63,STORE-7WS,47,5519.07,True,False,False,False,True,True,False,False,False,False,True
row_01384,PRD-U58FLM,4.643,0.1352,BREADS,125.14,STORE-YLW,35,1859.94,False,True,False,False,False,False,True,False,True,False,False
row_01385,PRD-SYOY6G,16.654,0.0241,snack foods,46.02,STORE-DKU,30,315.95,False,True,False,True,False,True,False,True,False,False,False
row_01386,PRD-EPWUKF,8.943,0.0973,baking goods,47.36,STORE-9RG,28,935.71,False,True,False,True,False,False,True,False,False,False,False
row_01387,PRD-444NK0,5.207,0.0615,Meat,128.69,STORE-89Z,33,1699.32,False,True,False,False,False,True,False,True,True,False,False
row_01388,PRD-N8W9UR,6.973,0.154,Canned,106.15,STORE-HL7,23,633.73,False,False,True,False,True,True,False,False,True,False,False
row_01389,PRD-V0T5X3,16.312,0.0373,dairy,108.02,STORE-JOR,34,214.24,False,False,False,False,True,True,False,False,True,False,False
row_01391,PRD-N2D7GY,17.26,0.031,Others,175.22,STORE-HL7,23,2492.43,False,False,True,False,True,True,False,False,False,True,False
row_01392,PRD-SUDBCI,13.135,0.0728,Snack Foods,178.05,STORE-JOR,34,522.38,False,False,False,False,True,True,False,False,False,True,False
row_01393,PRD-MNUTT1,8.478,0.1799,Canned,147.67,STORE-89Z,33,2471.81,False,True,False,False,False,True,False,False,False,True,False
row_01394,PRD-63RMAJ,19.615,0.015,Household,178.52,STORE-OYG,25,2923.23,False,True,False,True,False,True,False,False,False,True,False
row_01395,PRD-12310X,8.262,0.0146,Health and Hygiene,180.34,STORE-YLW,35,705.3,False,True,False,False,False,False,True,False,False,True,False
row_01398,PRD-EWQGAD,5.467,0.0321,CANNED,189.83,STORE-OYG,25,3218.2,False,True,False,True,False,True,False,True,False,False,True
row_01399,PRD-C1B3EU,19.016,0.0928,Frozen Foods,46.66,STORE-9RG,28,1056.42,False,True,False,True,False,False,True,True,False,False,False
row_01400,PRD-I4J38V,13.626,0.0648,frozen foods,154.07,STORE-DKU,30,1808.92,False,True,False,True,False,True,False,False,False,True,False
row_01401,PRD-UE8YM7,21.01,0.0734,Dairy,180.32,STORE-JOR,34,521.05,False,False,False,False,True,True,False,False,False,True,False
row_01402,PRD-E42X6G,11.071,0.0639,dairy,91.36,STORE-OYG,25,1188.47,False,True,False,True,False,True,False,True,False,False,False
row_01403,PRD-1RXIV4,17.989,0.0291,SNACK FOODS,168.34,STORE-DKU,30,1914.9,False,True,False,True,False,True,False,False,False,True,False
row_01405,PRD-GJ1QQ8,20.473,0.0866,Baking Goods,122.05,STORE-YLW,35,1118.89,False,True,False,False,False,False,True,False,True,False,False
row_01406,PRD-C3Y7HA,16.226,0.0201,fruits and vegetables,49.17,STORE-9RG,28,255.66,False,True,False,True,False,False,True,False,False,False,False
row_01408,PRD-HYS3T2,6.138,0.0734,SNACK FOODS,123.08,STORE-DKU,30,2893.95,False,True,False,True,False,True,False,False,True,False,False
row_01409,PRD-4ILMK5,18.127,0.0825,Health and Hygiene,157.32,STORE-OYG,25,3642.08,False,True,False,True,False,True,False,False,False,True,False
row_01410,PRD-OIT2UR,8.15,0.0512,Canned,156.84,STORE-JOR,34,318.1,False,False,False,False,True,True,False,True,False,True,False
row_01411,PRD-8WJAI7,8.995,0.0684,snack foods,173.07,STORE-89Z,33,3192.66,False,True,False,False,False,True,False,False,False,True,False
row_01413,PRD-MHBMBN,10.108,0.0392,Snack Foods,130.52,STORE-HL7,23,1377.88,False,False,True,False,True,True,False,True,True,False,False
row_01414,PRD-XQFXKD,13.741,0.0884,CANNED,137.69,STORE-OYG,25,2739.97,False,True,False,True,False,True,False,False,True,False,False
row_01415,PRD-9K044M,7.228,0.0448,STARCHY FOODS,57.83,STORE-AGY,45,728.94,False,True,False,False,True,False,False,True,False,False,False
row_01416,PRD-JT10UE,12.850875916323977,0.0804,Fruits and Vegetables,88.0,STORE-YLW,35,1307.91,False,True,False,False,False,False,True,True,False,False,False
